city_from;city_to;page_url;template;phrase;total_count;top_1_phrase;top_1_count;top_2_phrase;top_2_count;top_3_phrase;top_3_count
Екатеринбург;Кировград;https://city2city.ru/ekaterinburg-kirovgrad;трансфер {city_from} {city_to};трансфер Екатеринбург Кировград;0;;0;;0;;0
Екатеринбург;Кировград;https://city2city.ru/ekaterinburg-kirovgrad;межгород {city_from} {city_to};межгород Екатеринбург Кировград;0;;0;;0;;0
Екатеринбург;Кировград;https://city2city.ru/ekaterinburg-kirovgrad;такси {city_from} {city_to} цена;такси Екатеринбург Кировград цена;2;;0;;0;;0
Екатеринбург;Кирс;https://city2city.ru/ekaterinburg-kirs;такси {city_from} {city_to};такси Екатеринбург Кирс;0;;0;;0;;0
Екатеринбург;Кирс;https://city2city.ru/ekaterinburg-kirs;трансфер {city_from} {city_to};трансфер Екатеринбург Кирс;0;;0;;0;;0
Екатеринбург;Кирс;https://city2city.ru/ekaterinburg-kirs;межгород {city_from} {city_to};межгород Екатеринбург Кирс;0;;0;;0;;0
Екатеринбург;Кирс;https://city2city.ru/ekaterinburg-kirs;такси {city_from} {city_to} цена;такси Екатеринбург Кирс цена;0;;0;;0;;0
Екатеринбург;Когалым;https://city2city.ru/ekaterinburg-kogalym;такси {city_from} {city_to};такси Екатеринбург Когалым;0;;0;;0;;0
Екатеринбург;Когалым;https://city2city.ru/ekaterinburg-kogalym;трансфер {city_from} {city_to};трансфер Екатеринбург Когалым;0;;0;;0;;0
Екатеринбург;Когалым;https://city2city.ru/ekaterinburg-kogalym;межгород {city_from} {city_to};межгород Екатеринбург Когалым;0;;0;;0;;0
Екатеринбург;Когалым;https://city2city.ru/ekaterinburg-kogalym;такси {city_from} {city_to} цена;такси Екатеринбург Когалым цена;0;;0;;0;;0
Екатеринбург;Копейск;https://city2city.ru/ekaterinburg-kopejsk;такси {city_from} {city_to};такси Екатеринбург Копейск;7;;0;;0;;0
Екатеринбург;Копейск;https://city2city.ru/ekaterinburg-kopejsk;трансфер {city_from} {city_to};трансфер Екатеринбург Копейск;0;;0;;0;;0
Екатеринбург;Копейск;https://city2city.ru/ekaterinburg-kopejsk;межгород {city_from} {city_to};межгород Екатеринбург Копейск;0;;0;;0;;0
Екатеринбург;Копейск;https://city2city.ru/ekaterinburg-kopejsk;такси {city_from} {city_to} цена;такси Екатеринбург Копейск цена;1;;0;;0;;0
Екатеринбург;Краснотурьинск;https://city2city.ru/ekaterinburg-krasnoturinsk;такси {city_from} {city_to};такси Екатеринбург Краснотурьинск;23;такси краснотурьинск екатеринбург;23;;0;;0
Екатеринбург;Краснотурьинск;https://city2city.ru/ekaterinburg-krasnoturinsk;трансфер {city_from} {city_to};трансфер Екатеринбург Краснотурьинск;0;;0;;0;;0
Екатеринбург;Краснотурьинск;https://city2city.ru/ekaterinburg-krasnoturinsk;межгород {city_from} {city_to};межгород Екатеринбург Краснотурьинск;0;;0;;0;;0
Екатеринбург;Краснотурьинск;https://city2city.ru/ekaterinburg-krasnoturinsk;такси {city_from} {city_to} цена;такси Екатеринбург Краснотурьинск цена;3;;0;;0;;0
Екатеринбург;Красноуфимск;https://city2city.ru/ekaterinburg-krasnoufimsk;такси {city_from} {city_to};такси Екатеринбург Красноуфимск;16;такси екатеринбург красноуфимск;16;;0;;0
Екатеринбург;Красноуфимск;https://city2city.ru/ekaterinburg-krasnoufimsk;трансфер {city_from} {city_to};трансфер Екатеринбург Красноуфимск;2;;0;;0;;0
Екатеринбург;Красноуфимск;https://city2city.ru/ekaterinburg-krasnoufimsk;межгород {city_from} {city_to};межгород Екатеринбург Красноуфимск;5;;0;;0;;0
Екатеринбург;Красноуфимск;https://city2city.ru/ekaterinburg-krasnoufimsk;такси {city_from} {city_to} цена;такси Екатеринбург Красноуфимск цена;2;;0;;0;;0
Екатеринбург;Красноуральск;https://city2city.ru/ekaterinburg-krasnouralsk;такси {city_from} {city_to};такси Екатеринбург Красноуральск;7;;0;;0;;0
Екатеринбург;Красноуральск;https://city2city.ru/ekaterinburg-krasnouralsk;трансфер {city_from} {city_to};трансфер Екатеринбург Красноуральск;0;;0;;0;;0
Екатеринбург;Красноуральск;https://city2city.ru/ekaterinburg-krasnouralsk;межгород {city_from} {city_to};межгород Екатеринбург Красноуральск;1;;0;;0;;0
Екатеринбург;Красноуральск;https://city2city.ru/ekaterinburg-krasnouralsk;такси {city_from} {city_to} цена;такси Екатеринбург Красноуральск цена;1;;0;;0;;0
международный аэропорт Кольцово Екатеринбург;;https://city2city.ru/ekaterinburg-kurgan;такси {city_from} {city_to};такси международный аэропорт Кольцово Екатеринбург ;1;;0;;0;;0
международный аэропорт Кольцово Екатеринбург;;https://city2city.ru/ekaterinburg-kurgan;трансфер {city_from} {city_to};трансфер международный аэропорт Кольцово Екатеринбург ;0;;0;;0;;0
международный аэропорт Кольцово Екатеринбург;;https://city2city.ru/ekaterinburg-kurgan;межгород {city_from} {city_to};межгород международный аэропорт Кольцово Екатеринбург ;0;;0;;0;;0
международный аэропорт Кольцово Екатеринбург;;https://city2city.ru/ekaterinburg-kurgan;такси {city_from} {city_to} цена;такси международный аэропорт Кольцово Екатеринбург  цена;1;;0;;0;;0
Екатеринбург;Кушва;https://city2city.ru/ekaterinburg-kushva;такси {city_from} {city_to};такси Екатеринбург Кушва;13;;0;;0;;0
Екатеринбург;Кушва;https://city2city.ru/ekaterinburg-kushva;трансфер {city_from} {city_to};трансфер Екатеринбург Кушва;0;;0;;0;;0
Екатеринбург;Кушва;https://city2city.ru/ekaterinburg-kushva;межгород {city_from} {city_to};межгород Екатеринбург Кушва;0;;0;;0;;0
Екатеринбург;Кушва;https://city2city.ru/ekaterinburg-kushva;такси {city_from} {city_to} цена;такси Екатеринбург Кушва цена;4;;0;;0;;0
